,FENCE_ID,LATITUDE,LONGITUDE,ROAD
1337,仙岳路_R_A02001,24.500928000000002,118.14420125,仙岳路
1338,仙岳路_R_A02002,24.501030500000002,118.1456115,仙岳路
1339,仙岳路_R_A02003,24.50117875,118.14689849999999,仙岳路
1340,仙岳路_R_A02004,24.501246,118.1474805,仙岳路
1341,仙岳路_R_A02005,24.50139325,118.14861099999999,仙岳路
1342,仙岳路_R_A02006,24.5014335,118.14893500000001,仙岳路
1343,仙岳路_R_A02007,24.5014395,118.1490005,仙岳路
1344,仙岳路_R_A09001,24.498075,118.11438325,仙岳路
1345,仙岳路_R_A09002,24.498047,118.1143195,仙岳路
1346,仙岳路_R_A09003,24.49792625,118.11404275000001,仙岳路
1347,仙岳路_R_A09004,24.4978305,118.1138265,仙岳路
1348,仙岳路_R_A09005,24.4977615,118.113675,仙岳路
1349,仙岳路_R_A09006,24.4975545,118.11317625000001,仙岳路
1350,仙岳路_R_A09007,24.49680475,118.11156374999999,仙岳路
1351,仙岳路_R_A09008,24.496518000000002,118.11093725,仙岳路
1352,仙岳路_R_A09009,24.496370749999997,118.11058200000001,仙岳路
1353,仙岳路_R_A09010,24.496308,118.110427,仙岳路
1354,仙岳路_R_2_A,24.5005229064,118.119942643275,仙岳路
1355,仙岳路_R_2_B,24.4934725377,118.1006390954,仙岳路
1356,仙岳路_R_3_B,24.493756770025,118.10164511779999,仙岳路
1357,仙岳路_R_4_A,24.500843619525,118.120612566175,仙岳路
1358,仙岳路_R_4_B,24.494016755300002,118.102583702475,仙岳路
1359,仙岳路_R_5_A,24.500924668824997,118.12078667935,仙岳路
1360,仙岳路_R_5_B,24.49410356165,118.10290647974999,仙岳路
1361,仙岳路_R_6_A,24.5010335298,118.12101692659999,仙岳路
1362,仙岳路_R_6_B,24.494312760000003,118.10367281775,仙岳路
1363,仙岳路_R_7,24.494485441600002,118.10429942695,仙岳路
1364,仙岳路_R_8,24.4945054706,118.1043754823,仙岳路
1365,仙岳路_R_9,24.495117340249998,118.10649122035,仙岳路
1366,仙岳路辅路_L_B270001,24.50196155,118.12079450000002,仙岳路辅路
1367,仙岳路辅路_L_B27002,24.501902765,118.12076345,仙岳路辅路
1368,仙岳路辅路_L_B27003,24.501798055000002,118.1207086,仙岳路辅路
1369,仙岳路辅路_L_B27004,24.501739739999998,118.12067644999999,仙岳路辅路
1370,仙岳路辅路_L_B27005,24.5014381675,118.12081590000001,仙岳路辅路
1371,仙岳路辅路_L_B27006,24.501358105,118.12061419999999,仙岳路辅路
1372,仙岳路辅路_L_B27007,24.5012154875,118.1202812,仙岳路辅路
1373,仙岳路辅路_L_B27008,24.501093145,118.12001082500001,仙岳路辅路
1374,仙岳路辅路_L_B27009,24.500959169999998,118.11973,仙岳路辅路
1375,仙岳路辅路_L_B27010,24.5008484225,118.1194773,仙岳路辅路
1376,仙岳路辅路_L_B27011,24.5006938775,118.119134375,仙岳路辅路
1377,仙岳路辅路_L_B27012,24.4999676975,118.117419275,仙岳路辅路
1378,仙岳路辅路_L_B27013,24.499864917500002,118.117221775,仙岳路辅路
1379,仙岳路辅路_L_B27014,24.49976511,118.11701482500001,仙岳路辅路
1380,仙岳路辅路_L_B27015,24.4996579575,118.11676602499999,仙岳路辅路
1381,仙岳路辅路_L_B27016,24.499572545,118.116572625,仙岳路辅路
1382,仙岳路辅路_L_B27017,24.4989853025,118.115341775,仙岳路辅路
1383,仙岳路辅路_L_B27018,24.49893108,118.11523530000001,仙岳路辅路
1384,仙岳路辅路_L_B27019,24.49870634,118.11474519999999,仙岳路辅路
1385,仙岳路辅路_L_B27020,24.497882564999998,118.112822775,仙岳路辅路
1386,仙岳路辅路_L_B27021,24.49596601,118.1078584,仙岳路辅路
1387,仙岳路辅路_L_B27022,24.495947595,118.10779705,仙岳路辅路
1388,仙岳路辅路_L_B27023,24.4958985525,118.1076109,仙岳路辅路
1389,仙岳路辅路_L_B27024,24.495677454999996,118.10696100000001,仙岳路辅路
1390,仙岳路辅路_L_B27025,24.495591025,118.10650655,仙岳路辅路
1391,仙岳路辅路_L_B27026,24.49522652,118.10506555,仙岳路辅路
1392,仙岳路辅路_L_B27027,24.495204095000002,118.104995425,仙岳路辅路
1393,仙岳路辅路_L_B27028,24.495140312500002,118.10477920000001,仙岳路辅路
1394,仙岳路辅路_L_B27029,24.49510898,118.10466590000001,仙岳路辅路
1395,仙岳路辅路_L_B27030,24.495078760000002,118.10455575,仙岳路辅路
1396,仙岳路辅路_L_B27031,24.49504273,118.10442809999999,仙岳路辅路
1397,仙岳路辅路_L_B27032,24.4950041675,118.104287225,仙岳路辅路
1398,仙岳路辅路_L_B27033,24.4949182275,118.10397885000002,仙岳路辅路
1399,仙岳路辅路_L_B27034,24.49488364,118.103857775,仙岳路辅路
1400,仙岳路辅路_L_B27035,24.494834960000002,118.10370049999999,仙岳路辅路
1401,仙岳路辅路_L_B27036,24.494661442499996,118.102999,仙岳路辅路
1402,仙岳路辅路_L_B27037,24.4945163125,118.10261152499999,仙岳路辅路
1403,仙岳路辅路_L_B27038,24.494385275,118.10227685,仙岳路辅路
1404,仙岳路辅路_L_B27039,24.4943185775,118.101871975,仙岳路辅路
1405,仙岳路辅路_L_B27040,24.4942191075,118.10153472500001,仙岳路辅路
1406,仙岳路辅路_L_B27041,24.49363686,118.09950115000001,仙岳路辅路
1407,仙岳路辅路_L_B27042,24.502739130000002,118.125356375,仙岳路辅路
1408,仙岳路辅路_L_B27043,24.502681285,118.12417405,仙岳路辅路
1409,仙岳路辅路_L_B27044,24.50271011,118.12441122499999,仙岳路辅路
1410,仙岳路辅路_L_B27045,24.502730955,118.1246541,仙岳路辅路
1411,仙岳路辅路_L_B27046,24.5026702275,118.12408595,仙岳路辅路
1412,仙岳路辅路_L_B27047,24.502606705,118.127646825,仙岳路辅路
1413,仙岳路辅路_L_B27048,24.502637850000003,118.12684080000001,仙岳路辅路
1414,仙岳路辅路_L_B27049,24.502642,118.126763825,仙岳路辅路
1415,仙岳路辅路_L_B27050,24.502647294999996,118.12667295,仙岳路辅路
1416,仙岳路辅路_L_B27051,24.502652115,118.12658284999999,仙岳路辅路
1417,仙岳路辅路_L_B27052,24.5026638475,118.12642455000001,仙岳路辅路
1418,仙岳路辅路_L_B27053,24.502668889999995,118.126348775,仙岳路辅路
1419,仙岳路辅路_L_B27054,24.5026750175,118.12618867500001,仙岳路辅路
1420,仙岳路辅路_L_B27055,24.5027095025,118.1258972,仙岳路辅路
1421,仙岳路辅路_L_B27056,24.502715315000003,118.12573285,仙岳路辅路
1422,仙岳路辅路_L_B27057,24.50271944,118.1255808,仙岳路辅路
1423,仙岳路连接线0_R_A20001,24.50438475,118.13429074999999,仙岳路连接线
1424,仙岳路连接线0_R_A20002,24.504402500000005,118.134343,仙岳路连接线
1425,仙岳路连接线0_R_A20003,24.504402,118.13387499999999,仙岳路连接线
1426,仙岳路连接线0_R_A20004,24.504450749999997,118.13385,仙岳路连接线
1427,仙岳路连接线0_R_A20005,24.504495999999996,118.133826,仙岳路连接线
1428,仙岳路连接线0_R_A20006,24.504979499999997,118.13358149999999,仙岳路连接线
1429,仙岳路连接线0_R_A20007,24.5050295,118.13355924999999,仙岳路连接线
1430,仙岳路连接线0_R_A20008,24.5054365,118.13340525,仙岳路连接线
1431,仙岳路连接线0_R_A20009,24.5054905,118.1333875,仙岳路连接线
1432,仙岳路连接线0_R_A20010,24.505646749999997,118.1333435,仙岳路连接线
1433,仙岳路连接线0_R_A20011,24.505699,118.13333,仙岳路连接线
1434,仙岳路连接线0_R_A20012,24.50575375,118.13331550000001,仙岳路连接线
1435,仙岳路连接线0_R_A20013,24.505808,118.13330275,仙岳路连接线
1436,仙岳路连接线0_R_A20014,24.505919499999997,118.13327725,仙岳路连接线
1437,仙岳路连接线0_R_A20015,24.506255250000002,118.13321450000001,仙岳路连接线
1438,仙岳路连接线0_R_A20016,24.506304500000002,118.1332045,仙岳路连接线
1439,仙岳路连接线0_R_A20017,24.506357,118.13319249999999,仙岳路连接线
1440,仙岳路连接线0_R_A20018,24.50641,118.13318125,仙岳路连接线
1441,仙岳路连接线0_R_A20019,24.506462999999997,118.1331695,仙岳路连接线
1442,仙岳路连接线0_R_A20020,24.506516,118.13315850000001,仙岳路连接线
1443,仙岳路(东渡路至湖滨中路段)_L_1,24.49551717,118.0793207117,仙岳路东渡路至湖滨中路段
1444,仙岳路(东渡路至湖滨中路段)_R_1,24.4950574183,118.079438336575,仙岳路东渡路至湖滨中路段
1445,仙岳路(东渡路至湖滨中路段)_R_2,24.4948793735,118.08040996965,仙岳路东渡路至湖滨中路段
1446,仙岳路(和通路至东渡路段)_L_1,24.4944261859,118.08488200825,仙岳路和通路至东渡路段
1447,仙岳路(嘉禾路至成功大道)_L_1,24.50226475485,118.12276696904999,仙岳路嘉禾路至成功大道
1448,仙岳路(嘉禾路至成功大道)_L_2,24.50223370855,118.1226791346,仙岳路嘉禾路至成功大道
1449,仙岳路(嘉禾路至成功大道)_L_3,24.50220693835,118.122603274325,仙岳路嘉禾路至成功大道
1450,仙岳路(嘉禾路至成功大道)_L_4,24.502184560400003,118.12253986082499,仙岳路嘉禾路至成功大道
1451,仙岳路(湖滨中路至湖滨东路)_R_2,24.491491162225,118.089499616025,仙岳路湖滨中路至湖滨东路
1452,仙岳路(湖滨中路至湖滨东路)_R_1,24.491415441625,118.08889995615002,仙岳路湖滨中路至湖滨东路
1453,仙岳路(湖滨中路至湖滨东路)_R_10,24.49215885375,118.09583927732501,仙岳路湖滨中路至湖滨东路
1454,仙岳路(湖滨中路至湖滨东路)_R_11,24.492245952174997,118.096040084125,仙岳路湖滨中路至湖滨东路
1455,仙岳路(湖滨中路至湖滨东路)_R_12,24.492262096424998,118.096100258125,仙岳路湖滨中路至湖滨东路
1456,仙岳路(湖滨中路至湖滨东路)_R_13,24.492338849925,118.096398619775,仙岳路湖滨中路至湖滨东路
1457,仙岳路(湖滨中路至湖滨东路)_R_3,24.491491207350002,118.08985402582499,仙岳路湖滨中路至湖滨东路
1458,仙岳路(湖滨中路至湖滨东路)_R_4,24.491496318325,118.09013678664999,仙岳路湖滨中路至湖滨东路
1459,仙岳路(湖滨中路至湖滨东路)_R_5,24.491529056650002,118.0920729571,仙岳路湖滨中路至湖滨东路
1460,仙岳路(湖滨中路至湖滨东路)_R_6,24.491538184225,118.09233978085,仙岳路湖滨中路至湖滨东路
1461,仙岳路(湖滨中路至湖滨东路)_R_7,24.491619569650002,118.09346941485,仙岳路湖滨中路至湖滨东路
1462,仙岳路(湖滨中路至湖滨东路)_R_8,24.491708032825002,118.09384803837499,仙岳路湖滨中路至湖滨东路
1463,仙岳路(湖滨中路至湖滨东路)_R_9,24.49175400235,118.09404340660001,仙岳路湖滨中路至湖滨东路
1464,仙岳路(莲岳路至嘉禾路段 )_R_1,24.49621877425,118.11023235809999,仙岳路莲岳路至嘉禾路段
1465,仙岳路(莲岳路至嘉禾路段 )_R_2,24.49648408415,118.11086242265,仙岳路莲岳路至嘉禾路段
1466,仙岳路(莲岳路至嘉禾路段 )_R_3,24.49694730115,118.111889331825,仙岳路莲岳路至嘉禾路段
1467,仙岳路(莲岳路至嘉禾路段 )_R_4,24.49741480115,118.1128343148,仙岳路莲岳路至嘉禾路段
1468,仙岳路(莲岳路至嘉禾路段 )_R_5,24.498283499750002,118.11485830475,仙岳路莲岳路至嘉禾路段
1469,仙岳路(莲岳路至嘉禾路段 )_R_6,24.49943857105,118.11753546045,仙岳路莲岳路至嘉禾路段
1470,仙岳路(金尚路至嘉禾路段)_L_1,24.50196390195,118.13696484175,仙岳路金尚路至嘉禾路段
1471,仙岳路(金尚路至嘉禾路段)_L_10,24.501771612349998,118.139288166475,仙岳路金尚路至嘉禾路段
1472,仙岳路(金尚路至嘉禾路段)_L_11,24.50176512745,118.139363870675,仙岳路金尚路至嘉禾路段
1473,仙岳路(金尚路至嘉禾路段)_L_12,24.501758967425,118.13943485087499,仙岳路金尚路至嘉禾路段
1474,仙岳路(金尚路至嘉禾路段)_L_13,24.501749840800002,118.14021961297499,仙岳路金尚路至嘉禾路段
1475,仙岳路(金尚路至嘉禾路段)_L_14,24.5017469981,118.14038508770001,仙岳路金尚路至嘉禾路段
1476,仙岳路(金尚路至嘉禾路段)_L_15,24.50176774645,118.14063655445,仙岳路金尚路至嘉禾路段
1477,仙岳路(金尚路至嘉禾路段)_L_16,24.5017552767,118.14110948575,仙岳路金尚路至嘉禾路段
1478,仙岳路(金尚路至嘉禾路段)_L_17,24.501726357949998,118.14152258464999,仙岳路金尚路至嘉禾路段
1479,仙岳路(金尚路至嘉禾路段)_L_18,24.501710476550002,118.14209264425,仙岳路金尚路至嘉禾路段
1480,仙岳路(金尚路至嘉禾路段)_L_19,24.5016836255,118.14263405412501,仙岳路金尚路至嘉禾路段
1481,仙岳路(金尚路至嘉禾路段)_L_2,24.5018749727,118.13726775984999,仙岳路金尚路至嘉禾路段
1482,仙岳路(金尚路至嘉禾路段)_L_20,24.501956736,118.1366199855,仙岳路金尚路至嘉禾路段
1483,仙岳路(金尚路至嘉禾路段)_L_21,24.501907741875,118.13658592725001,仙岳路金尚路至嘉禾路段
1484,仙岳路(金尚路至嘉禾路段)_L_22,24.501989599199998,118.13608832175001,仙岳路金尚路至嘉禾路段
1485,仙岳路(金尚路至嘉禾路段)_L_23,24.5019988253,118.13601215205,仙岳路金尚路至嘉禾路段
1486,仙岳路(金尚路至嘉禾路段)_L_24,24.50207181555,118.135227920375,仙岳路金尚路至嘉禾路段
1487,仙岳路(金尚路至嘉禾路段)_L_25,24.502077127975,118.135159053625,仙岳路金尚路至嘉禾路段
1488,仙岳路(金尚路至嘉禾路段)_L_26,24.5020835827,118.135083173375,仙岳路金尚路至嘉禾路段
1489,仙岳路(金尚路至嘉禾路段)_L_27,24.5020903254,118.1350038996,仙岳路金尚路至嘉禾路段
1490,仙岳路(金尚路至嘉禾路段)_L_28,24.502096681100003,118.13492917529999,仙岳路金尚路至嘉禾路段
1491,仙岳路(金尚路至嘉禾路段)_L_3,24.50187224215,118.137330637025,仙岳路金尚路至嘉禾路段
1492,仙岳路(金尚路至嘉禾路段)_L_4,24.501864275149998,118.1375140921,仙岳路金尚路至嘉禾路段
1493,仙岳路(金尚路至嘉禾路段)_L_5,24.501855532649998,118.13771539804999,仙岳路金尚路至嘉禾路段
1494,仙岳路(金尚路至嘉禾路段)_L_6,24.5018291387,118.13817579135,仙岳路金尚路至嘉禾路段
1495,仙岳路(金尚路至嘉禾路段)_L_7,24.501803596475,118.138554590125,仙岳路金尚路至嘉禾路段
1496,仙岳路(金尚路至嘉禾路段)_L_8,24.501800787825,118.13862352037499,仙岳路金尚路至嘉禾路段
1497,仙岳路(金尚路至嘉禾路段)_L_9,24.50198411015,118.13880010835,仙岳路金尚路至嘉禾路段
1498,仙岳路(金尚路至嘉禾路段)_R_1,24.501301931849998,118.136520555975,仙岳路金尚路至嘉禾路段
1499,仙岳路(金尚路至嘉禾路段)_R_2,24.5013758139,118.13644923345001,仙岳路金尚路至嘉禾路段
1500,仙岳路(金尚路至金山路)_R_10,24.5015222308,118.1548517052,仙岳路金尚路至金山路
1501,仙岳路(金尚路至金山路)_R_11,24.50157130585,118.15514070319999,仙岳路金尚路至金山路
1502,仙岳路(金尚路至金山路)_R_12,24.501508330325,118.1555487016,仙岳路金尚路至金山路
1503,仙岳路(金尚路至金山路)_R_13,24.501555869475002,118.155532559125,仙岳路金尚路至金山路
1504,仙岳路(金尚路至金山路)_R_14,24.501601115575,118.15556992212501,仙岳路金尚路至金山路
1505,仙岳路(金尚路至金山路)_R_15,24.501614287025,118.1556408946,仙岳路金尚路至金山路
1506,仙岳路(金尚路至金山路)_R_16,24.501627351325,118.15571068905001,仙岳路金尚路至金山路
1507,仙岳路(金尚路至金山路)_R_17,24.50165496275,118.15585514530001,仙岳路金尚路至金山路
1508,仙岳路(金尚路至金山路)_R_18,24.50168149935,118.15599307055001,仙岳路金尚路至金山路
1509,仙岳路(金尚路至金山路)_R_19,24.50459127235,118.1628243394,仙岳路金尚路至金山路
1510,仙岳路(金尚路至金山路)_R_2,24.5009507742,118.14483114775,仙岳路金尚路至金山路
1511,仙岳路(金尚路至金山路)_R_20,24.506275019,118.1656187503,仙岳路金尚路至金山路
1512,仙岳路(金尚路至金山路)_R_21,24.506784294950002,118.16644801605001,仙岳路金尚路至金山路
1513,仙岳路(金尚路至金山路)_R_22,24.506884267375,118.16664452092499,仙岳路金尚路至金山路
1514,仙岳路(金尚路至金山路)_R_23,24.507091616725,118.1671077597,仙岳路金尚路至金山路
1515,仙岳路(金尚路至金山路)_R_24,24.507120825624998,118.16716526775001,仙岳路金尚路至金山路
1516,仙岳路(金尚路至金山路)_R_25,24.507856175699995,118.1687127255,仙岳路金尚路至金山路
1517,仙岳路(金尚路至金山路)_R_26,24.507946441050002,118.16898958145,仙岳路金尚路至金山路
1518,仙岳路(金尚路至金山路)_R_27,24.508231707275,118.169955588,仙岳路金尚路至金山路
1519,仙岳路(金尚路至金山路)_R_3,24.5014311842,118.14854709555001,仙岳路金尚路至金山路
1520,仙岳路(金尚路至金山路)_R_7,24.501463245049997,118.14979796284999,仙岳路金尚路至金山路
1521,仙岳路(金尚路至金山路)_R_8,24.5015438816,118.15251144749999,仙岳路金尚路至金山路
1522,仙岳路(金尚路至金山路)_R_9,24.501546114975,118.1535211302,仙岳路金尚路至金山路
1523,仙岳路(金山路至环岛干道)_R_1,24.50851930385,118.17091153850001,仙岳路金山路至环岛干道
1524,仙岳路(金山路至环岛干道)_R_10,24.509049742325,118.17272385224999,仙岳路金山路至环岛干道
1525,仙岳路(金山路至环岛干道)_R_11,24.5090334073,118.172819539375,仙岳路金山路至环岛干道
1526,仙岳路(金山路至环岛干道)_R_12,24.5090974047,118.17287331035001,仙岳路金山路至环岛干道
1527,仙岳路(金山路至环岛干道)_R_13,24.509088587275002,118.1728033002,仙岳路金山路至环岛干道
1528,仙岳路(金山路至环岛干道)_R_14,24.50912757225,118.17279161595,仙岳路金山路至环岛干道
1529,仙岳路(金山路至环岛干道)_R_15,24.509160423799997,118.1727746917,仙岳路金山路至环岛干道
1530,仙岳路(金山路至环岛干道)_R_16,24.51041223395,118.17542055305,仙岳路金山路至环岛干道
1531,仙岳路(金山路至环岛干道)_R_17,24.5106322982,118.17575186195,仙岳路金山路至环岛干道
1532,仙岳路(金山路至环岛干道)_R_18,24.510664485,118.17581530065,仙岳路金山路至环岛干道
1533,仙岳路(金山路至环岛干道)_R_19,24.510905832,118.1760962961,仙岳路金山路至环岛干道
1534,仙岳路(金山路至环岛干道)_R_2,24.508593920050004,118.17097155324998,仙岳路金山路至环岛干道
1535,仙岳路(金山路至环岛干道)_R_3,24.508647578549997,118.17103000615,仙岳路金山路至环岛干道
1536,仙岳路(金山路至环岛干道)_R_4,24.508682087399997,118.17108877775,仙岳路金山路至环岛干道
1537,仙岳路(金山路至环岛干道)_R_5,24.5087024686,118.171142514375,仙岳路金山路至环岛干道
1538,仙岳路(金山路至环岛干道)_R_6,24.5087245363,118.171212216725,仙岳路金山路至环岛干道
1539,仙岳路(金山路至环岛干道)_R_7,24.50878629475,118.17137986095,仙岳路金山路至环岛干道
1540,仙岳路(金山路至环岛干道)_R_8,24.5088486057,118.17159336895,仙岳路金山路至环岛干道
1541,仙岳路(金山路至环岛干道)_R_9,24.50903909315,118.172526517,仙岳路金山路至环岛干道
1542,仙岳路(金山路至金尚路段)_L_1,24.50874901365,118.169353678175,仙岳路金山路至金尚路段
1543,仙岳路(金山路至金尚路段)_L_10,24.5069258636,118.1654636817,仙岳路金山路至金尚路段
1544,仙岳路(金山路至金尚路段)_L_11,24.50658487975,118.164914382775,仙岳路金山路至金尚路段
1545,仙岳路(金山路至金尚路段)_L_12,24.50649925705,118.16477083787501,仙岳路金山路至金尚路段
1546,仙岳路(金山路至金尚路段)_L_13,24.50624989125,118.16436688225001,仙岳路金山路至金尚路段
1547,仙岳路(金山路至金尚路段)_L_14,24.50586696295,118.16373509854999,仙岳路金山路至金尚路段
1548,仙岳路(金山路至金尚路段)_L_15,24.505642142550002,118.1633673896,仙岳路金山路至金尚路段
1549,仙岳路(金山路至金尚路段)_L_16,24.5049278287,118.16220259135,仙岳路金山路至金尚路段
1550,仙岳路(金山路至金尚路段)_L_17,24.504849802099997,118.1620197204,仙岳路金山路至金尚路段
1551,仙岳路(金山路至金尚路段)_L_18,24.504652816800004,118.16166435635,仙岳路金山路至金尚路段
1552,仙岳路(金山路至金尚路段)_L_19,24.504615343250002,118.16157559569999,仙岳路金山路至金尚路段
1553,仙岳路(金山路至金尚路段)_L_2,24.5085026085,118.1687002054,仙岳路金山路至金尚路段
1554,仙岳路(金山路至金尚路段)_L_20,24.504497795349998,118.16140871150002,仙岳路金山路至金尚路段
1555,仙岳路(金山路至金尚路段)_L_21,24.5043532335,118.16115497225,仙岳路金山路至金尚路段
1556,仙岳路(金山路至金尚路段)_L_22,24.5035671653,118.15952236780001,仙岳路金山路至金尚路段
1557,仙岳路(金山路至金尚路段)_L_23,24.5034087848,118.15923264864999,仙岳路金山路至金尚路段
1558,仙岳路(金山路至金尚路段)_L_24,24.502331401550002,118.1561769998,仙岳路金山路至金尚路段
1559,仙岳路(金山路至金尚路段)_L_25,24.5022437904,118.14897309294999,仙岳路金山路至金尚路段
1560,仙岳路(金山路至金尚路段)_L_26,24.502243913525,118.148911423025,仙岳路金山路至金尚路段
1561,仙岳路(金山路至金尚路段)_L_27,24.5022420803,118.14880850027501,仙岳路金山路至金尚路段
1562,仙岳路(金山路至金尚路段)_L_28,24.50217984225,118.14891271332499,仙岳路金山路至金尚路段
1563,仙岳路(金山路至金尚路段)_L_29,24.50216281865,118.1485250768,仙岳路金山路至金尚路段
1564,仙岳路(金山路至金尚路段)_L_3,24.50847758895,118.16863558285,仙岳路金山路至金尚路段
1565,仙岳路(金山路至金尚路段)_L_30,24.502108717250003,118.14842061,仙岳路金山路至金尚路段
1566,仙岳路(金山路至金尚路段)_L_4,24.507676690475,118.16680694690001,仙岳路金山路至金尚路段
1567,仙岳路(金山路至金尚路段)_L_5,24.507652120674997,118.16675289055001,仙岳路金山路至金尚路段
1568,仙岳路(金山路至金尚路段)_L_6,24.507705793299998,118.16672307374999,仙岳路金山路至金尚路段
1569,仙岳路(金山路至金尚路段)_L_7,24.507572317749997,118.16651542525,仙岳路金山路至金尚路段
1570,仙岳路(金山路至金尚路段)_L_8,24.507506368500003,118.1663322103,仙岳路金山路至金尚路段
1571,仙岳路(金山路至金尚路段)_L_9,24.50698284725,118.1655595657,仙岳路金山路至金尚路段
1572,仙林路_L_1,24.5097227187,118.17800034154999,仙林路
1573,仙林路_L_2,24.5094069946,118.17816304617499,仙林路
1574,仙林路_L_3,24.509231458000002,118.17825348559998,仙林路
1575,仙林路_L_4,24.50898362395,118.1783816958,仙林路
1576,仙林路_L_5,24.5088929555,118.17843078852499,仙林路
1577,仙林路_R_1,24.5089733794,118.178495006125,仙林路
1578,仙林路_R_2,24.509179418725,118.178392638725,仙林路
1579,仙林路_R_3,24.509808902,118.17806842844999,仙林路
1580,仙洞路_L_1,24.507230012249998,118.10948410145,仙洞路
1581,仙洞路_L_2,24.507616595875,118.1094461554,仙洞路
1582,仙洞路_L_3,24.508345528225,118.13177644289999,仙洞路
1583,仙洞路_L_4,24.50787775255,118.10915698065,仙洞路
1584,仙洞路_L_5,24.50798220165,118.1094264772,仙洞路
1585,仙洞路_L_6,24.5084970838,118.10948616969999,仙洞路
1586,仙洞路_R_1,24.50936865155,118.10975158625,仙洞路
1587,仙洞路_R_2,24.508076412199998,118.10976215155,仙洞路
1588,仙源路0_L_1,24.500181540225,118.115000779,仙源路
1589,仙源路0_L_2,24.500085004575,118.11505260725,仙源路
1590,仙源路0_L_3,24.500023631,118.11508435175,仙源路
1591,仙源路0_L_4,24.499793326525,118.1152021185,仙源路
1592,仙源路0_L_5,24.499692950674998,118.1152538635,仙源路
1593,仙源路0_L_6,24.49934880405,118.11543192075001,仙源路
1594,仙源路0_R_1,24.4999106786,118.11501612199999,仙源路
1595,仙源路0_R_2,24.499844412599998,118.11505028250001,仙源路
1596,仙源路0_R_3,24.499593260575,118.115181646,仙源路
1597,仙源路0_R_4,24.499351000174997,118.1152857615,仙源路
1598,仙源路_L_1,24.4993128471,118.11532668890001,仙源路
1599,仙源路_L_2,24.499555575699997,118.11520036895,仙源路
1600,仙源路_L_3,24.499947636799998,118.11499759395,仙源路
1601,仙源路_L_4,24.500310059025,118.11480829025,仙源路
1602,仙源路_L_5,24.50044259965,118.11473677235,仙源路
1603,仙源路_L_6,24.500875983375,118.1146216194,仙源路
1604,仙源路_R_1,24.50054724395,118.11482141574999,仙源路
1605,仙源路_R_2,24.50002137055,118.1150828408,仙源路
1606,仙源路_R_3,24.49962740645,118.1152881094,仙源路
1607,仙源路_R_4,24.499336118400002,118.115438438225,仙源路
1608,会展七路_L_1,24.4666151005,118.17533158895,会展七路
1609,会展七路_L_2,24.467248555625,118.175395531475,会展七路
1610,会展六路_L_1,24.46502084435,118.17668874535,会展六路
1611,会展六路_L_2,24.46540163155,118.17606704115,会展六路
1612,会展六路_L_3,24.4663750323,118.174128862575,会展六路
1613,会展六路_R_1,24.464982366575,118.17650634187501,会展六路
1614,会展六路_R_2,24.46538708805,118.175815312925,会展六路
1615,会展六路_R_3,24.465549742949996,118.175562379325,会展六路
1616,会展六路_R_4,24.465925611425,118.174833471675,会展六路
1617,会展六路_R_5,24.465953211400002,118.17477350955,会展六路
1618,会展六路_R_6,24.46610976105,118.174427082925,会展六路
1619,会展北路0_L_1,24.471360616074996,118.18318010125,会展北路
1620,会展北路0_L_2,24.473717032025,118.17782277875,会展北路
1621,会展北路0_R_1,24.472449924000003,118.18125121899999,会展北路
1622,会展北路0_R_2,24.473288132975,118.179375494,会展北路
1623,会展北路0_R_A07001,24.466995750000002,118.175503,会展北路
1624,会展北路0_R_A07002,24.466429999999995,118.1754285,会展北路
1625,会展北路0_R_A07003,24.46274175,118.1766145,会展北路
1626,会展北路0_R_A07004,24.4624335,118.1771205,会展北路
1627,会展北路0_R_3,24.4734116827,118.17908566175001,会展北路
1628,会展北路_L_1,24.474028965100004,118.17759234180001,会展北路
1629,会展北路_L_2,24.474006040700004,118.17764012289999,会展北路
1630,会展北路_L_3,24.4728196032,118.18038450665,会展北路
1631,会展北路_L_4,24.472425543750003,118.18130337120002,会展北路
1632,会展北路_L_5,24.4719183088,118.18253834665,会展北路
1633,会展北路_L_6,24.4713752957,118.1838372981,会展北路
1634,会展北路_R_1,24.4738366515,118.17713491654999,会展北路
1635,会展北路_R_2,24.473903887250003,118.17726658445,会展北路
1636,会展北路_R_3,24.473904728700003,118.17733119222501,会展北路
1637,会展北路_R_4,24.4738113287,118.17760282507501,会展北路
1638,会展北路_R_5,24.47374794665,118.17775118715,会展北路
1639,会展南七路0_R_1,24.4654516206,118.17514210274999,会展南七路
1640,会展南三路0_L_1,24.46619935765,118.1784515725,会展南三路
1641,会展南三路0_L_2,24.466081722699997,118.17828608975,会展南三路
1642,会展南三路0_L_3,24.4658112447,118.178163169,会展南三路
1643,会展南三路0_L_4,24.46577714115,118.17813883125001,会展南三路
1644,会展南三路0_L_5,24.4639153464,118.17671690925,会展南三路
1645,会展南三路0_R_1,24.466182488475,118.17817293149999,会展南三路
1646,会展南三路0_R_2,24.463458546325,118.176217012,会展南三路
1647,会展南三路0_R_3,24.463421859125,118.17619012899999,会展南三路
1648,会展南三路_L_1,24.4659195985,118.1778785815,会展南三路
1649,会展南三路_R_1,24.4658898265,118.1781464685,会展南三路
1650,会展南三路_R_2,24.46546135555,118.17791867655,会展南三路
1651,会展南三路_R_A07001,24.4652845,118.17770675,会展南三路
