FENCE_ID,LONGITUDE_0,LATITUDE_0,LONGITUDE_1,LATITUDE_1,LONGITUDE_2,LATITUDE_2,LONGITUDE_3,LATITUDE_3,LONGITUDE_4,LATITUDE_4,LATITUDE,LONGITUDE,ROAD,AREA,FID
华荣路0_L_1,118.103744473,24.5171958444,118.103727501,24.5171956255,118.103726715,24.5172434831,118.103743687,24.517243702,118.103744473,24.5171958444,24.51721966375,118.103735594,华荣路,4.742455179388475,2927
华荣路0_R_1,118.102396487,24.5198209053,118.102381377,24.5198134664,118.102364452,24.5198422425,118.102379562,24.5198496814,118.102396487,24.5198209053,24.519831573900003,118.1023804695,华荣路,3.2730042848237777,2928
华荣路0_R_10,118.103483137,24.5171638685,118.103463988,24.5171640898,118.103464136,24.5171957463,118.103482845,24.5171959434,118.103483137,24.5171638685,24.517179912,118.10347352650001,华荣路,3.5210654484539115,2929
华荣路0_R_11,118.103484522,24.5167825598,118.103465706,24.516782562,118.103465502,24.5168144828,118.103484474,24.5168144343,118.103484522,24.5167825598,24.516798509725,118.103475051,华荣路,3.5180654110487914,2930
华荣路0_R_12,118.103484288,24.5166281825,118.103466568,24.5166282398,118.103465505,24.5166567006,118.103484852,24.5166577958,118.103484288,24.5166281825,24.516642729675,118.10347530325,华荣路,3.1422304058426396,2931
华荣路0_R_13,118.103488708,24.5159979873,118.103473405,24.5159968174,118.103473032,24.5160297595,118.10348883,24.5160300501,118.103488708,24.5159979873,24.516013653575,118.10348099375,华荣路,2.950957086489381,2932
华荣路0_R_14,118.103491924,24.51590764,118.103477301,24.5159074852,118.103477295,24.5159406503,118.10349165,24.5159406536,118.103491924,24.51590764,24.515924107274998,118.10348454250001,华荣路,2.7987262458197577,2933
华荣路0_R_15,118.103493439,24.5153344623,118.103478867,24.5153345508,118.10347877,24.5153663534,118.103493383,24.5153665084,118.103493439,24.5153344623,24.515350468724996,118.10348611475,华荣路,2.7194301345390683,2934
华荣路0_R_16,118.103491114,24.5152738903,118.103491071,24.5152418901,118.103477202,24.5152421991,118.103476622,24.5152740685,118.103491114,24.5152738903,24.515258011999997,118.10348400225,华荣路,2.6431192170953715,2935
华荣路0_R_17,118.103470155,24.5147427078,118.103453117,24.5147427962,118.103452564,24.5147743314,118.103471182,24.5147744481,118.103470155,24.5147427078,24.514758570875,118.1034617545,华荣路,3.2925248154864986,2936
华荣路0_R_18,118.103469841,24.5146254137,118.103449251,24.5146255011,118.103448188,24.514717304,118.103468772,24.5147176229,118.103469841,24.5146254137,24.514671460425,118.103459013,华荣路,11.057606358555724,2937
华荣路0_R_19,118.103426914,24.5131006949,118.103408602,24.513100558,118.103408497,24.5131326586,118.103427314,24.513132828,118.103426914,24.5131006949,24.513116684874998,118.10341783175,华荣路,3.480346989945486,2938
华荣路0_R_2,118.102603377,24.51952707,118.102592587,24.5195204969,118.102572602,24.519547954,118.102583598,24.5195546538,118.102603377,24.51952707,24.519537543675,118.10258804099999,华荣路,2.5201093566000488,2939
华荣路0_R_20,118.103415823,24.5124479371,118.10339896,24.5124476894,118.103398555,24.5124798663,118.103415419,24.5124800436,118.103415823,24.5124479371,24.5124638841,118.10340718925,华荣路,3.164521683499868,2940
华荣路0_R_21,118.103418453,24.5121635145,118.103400903,24.5121625956,118.103400688,24.5121956269,118.103417718,24.5121957461,118.103418453,24.5121635145,24.512179370775,118.10340944049999,华荣路,3.2949117521603517,2941
华荣路0_R_22,118.103418697,24.5119633398,118.103402938,24.5119629405,118.103402609,24.5119953045,118.103418338,24.5119955777,118.103418697,24.5119633398,24.511979290625,118.10341064549999,华荣路,2.9692847292690203,2942
华荣路0_R_23,118.103419032,24.5117181109,118.103402136,24.5117174852,118.103401584,24.5117514035,118.103418387,24.5117515605,118.103419032,24.5117181109,24.511734640025,118.10341028475,华荣路,3.314453382114423,2943
华荣路0_R_24,118.103454542,24.5110382654,118.103439604,24.511038194,118.103439562,24.5110706914,118.103454068,24.5110709645,118.103454542,24.5110382654,24.511054528825,118.10344694400001,华荣路,2.801718681947531,2944
华荣路0_R_25,118.103454997,24.5107888109,118.103439945,24.5107880724,118.103439903,24.5108204976,118.103455119,24.5108208558,118.103454997,24.5107888109,24.510804559175,118.103447491,华荣路,2.84764450707124,2945
华荣路0_R_26,118.103455856,24.5104397771,118.103455642,24.5104084912,118.103439211,24.5104080426,118.103439926,24.5104402005,118.103455856,24.5104397771,24.51042412785,118.10344765874999,华荣路,2.9961903472540294,2946
华荣路0_R_27,118.103460091,24.5096409004,118.103444309,24.509640605,118.103443292,24.5096732811,118.103459226,24.5096734959,118.103460091,24.5096409004,24.509657070600003,118.1034517295,华荣路,3.0225072284746144,2947
华荣路0_R_28,118.103459716,24.5094390521,118.103445948,24.5094391365,118.103446176,24.50947036,118.103459944,24.5094702756,118.103459716,24.5094390521,24.50945470605,118.103452946,华荣路,2.5095461068101472,2948
华荣路0_R_29,118.103461268,24.5088441493,118.103444804,24.5088432857,118.103444039,24.5088754092,118.103460676,24.508875748,118.103461268,24.5088441493,24.50885964805,118.10345269675,华荣路,3.0805694521383846,2949
华荣路0_R_3,118.102920848,24.5190773685,118.102907296,24.5190706477,118.102890467,24.5190990521,118.102904019,24.5191057738,118.102920848,24.5190773685,24.519088210525,118.1029056575,华荣路,2.907316745629531,2950
华荣路0_R_30,118.103461763,24.5086940362,118.103444758,24.5086934023,118.103444321,24.5087258123,118.103461124,24.5087259241,118.103461763,24.5086940362,24.508709793724996,118.1034529915,华荣路,3.173509852751426,2951
华荣路0_R_31,118.10346229,24.5083928928,118.103445864,24.5083929497,118.103446906,24.5084253308,118.103463332,24.5084252739,118.10346229,24.5083928928,24.5084091118,118.103454598,华荣路,3.10523982136216,2952
华荣路0_R_32,118.103462724,24.5082291224,118.10344692,24.5082292199,118.103446334,24.5082626871,118.103463225,24.5082627261,118.103462724,24.5082291224,24.508245938875,118.10345480075,华荣路,3.2002051873296167,2953
华荣路0_R_33,118.103464391,24.5079657936,118.103446695,24.5079662028,118.103446334,24.5079982963,118.103463718,24.5079983497,118.103464391,24.5079657936,24.5079821606,118.1034552845,华荣路,3.3091641497269544,2954
华荣路0_R_34,118.103466683,24.5064206398,118.103459553,24.5063892681,118.10344395,24.506392028,118.103451142,24.5064236691,118.103466683,24.5064206398,24.506406401250004,118.103455332,华荣路,2.9849571554100223,2955
华荣路0_R_35,118.10337096,24.5060096917,118.103357596,24.5059784838,118.10334261,24.5059840547,118.103355339,24.5060148519,118.10337096,24.5060096917,24.505996770525,118.10335662625,华荣路,3.178185740180175,2956
华荣路0_R_4,118.1031906,24.5187185961,118.103178517,24.5187112219,118.103159191,24.51873773,118.103171274,24.5187451043,118.1031906,24.5187185961,24.518728163075,118.10317489550002,华荣路,2.701622406863637,2957
华荣路0_R_5,118.103268609,24.5186192573,118.103253761,24.5186101322,118.103225886,24.5186481012,118.103240735,24.5186572254,118.103268609,24.5186192573,24.518633679025,118.10324724775,华荣路,4.775710108751163,2958
华荣路0_R_6,118.103309465,24.5185674986,118.103294635,24.5185583111,118.103266477,24.5185963526,118.10328185,24.5186058773,118.103309465,24.5185674986,24.5185820099,118.10328810675,华荣路,4.891400330350781,2959
华荣路0_R_7,118.103481378,24.5181314717,118.103481187,24.5180993823,118.103466677,24.5180997863,118.103466757,24.5181315967,118.103481378,24.5181314717,24.51811555925,118.10347399975001,华荣路,2.7167641889200627,2960
华荣路0_R_8,118.10348095,24.5175866259,118.10346011,24.5175864082,118.103462196,24.5176184928,118.103480976,24.5176189874,118.10348095,24.5175866259,24.517602628575,118.10347105800001,华荣路,3.7240776238305044,2961
华荣路0_R_9,118.103482125,24.5173654118,118.103481992,24.5173333038,118.103463466,24.5173336831,118.103463103,24.5173655328,118.103482125,24.5173654118,24.517349482874998,118.10347267149999,华荣路,3.504470621984285,2962
华荣路_L_1,118.1034265753,24.5062858552,118.1034402597,24.5063535939,118.1034557813,24.5063509687,118.1034420969,24.5062832301,118.1034265753,24.5062858552,24.506318411975,118.1034411783,华荣路,6.347267935642827,2963
华荣路_R_1,118.103747056,24.5076677627,118.1037314323,24.5076252973,118.1037166317,24.5076298561,118.1037322554,24.5076723215,118.103747056,24.5076677627,24.5076488094,118.10373184385,华荣路,4.084728216992778,2964
华荣路_R_2,118.1037672142,24.5089453953,118.1037285517,24.508918915,118.1037181403,24.5089316411,118.1037568028,24.5089581214,118.1037672142,24.5089453953,24.5089385182,118.10374267725001,华荣路,4.4815698797407135,2965
华荣路_R_3,118.1037199292,24.5093134476,118.1037197596,24.5092552762,118.1037035546,24.5092553158,118.1037037242,24.5093134872,118.1037199292,24.5093134476,24.509284381700002,118.1037117419,华荣路,5.5028619379359975,2966
华荣路(兴湖路至湖里大道段)_L_1,118.1033168747,24.5185421744,118.1032694652,24.5185986353,118.1032819836,24.5186074339,118.1033293931,24.5185509731,118.1033168747,24.5185421744,24.518574804175,118.10329942915001,华荣路兴湖路至湖里大道段,6.560907276711903,2967
华荣路(兴湖路至湖里大道段)_L_2,118.1034680693,24.5165336989,118.1034690459,24.5166171948,118.1034848308,24.5166170403,118.1034838542,24.5165335444,118.1034680693,24.5165336989,24.5165753696,118.10347645005001,华荣路兴湖路至湖里大道段,7.694498750994137,2968
华荣路(嘉园路至兴湖路段)_R_1,118.1034897274,24.5187285492,118.1035421879,24.5186720126,118.1035301536,24.5186626656,118.1034776931,24.5187192022,118.1034897274,24.5187285492,24.5186956074,118.1035099405,华荣路嘉园路至兴湖路段,6.834073258289602,2969
华荣路(嘉园路至兴湖路段)_R_2,118.1034372672,24.5188602417,118.1034714147,24.5188120796,118.1034588,24.5188045931,118.1034246525,24.5188527552,118.1034372672,24.5188602417,24.518832417400002,118.1034480336,华荣路嘉园路至兴湖路段,5.038862384964909,2970
华荣路(嘉园路至兴湖路段)_R_3,118.102739963,24.5198383162,118.1027701509,24.5197975886,118.1027576172,24.5197898124,118.1027274292,24.5198305401,118.102739963,24.5198383162,24.519814064325,118.102748790075,华荣路嘉园路至兴湖路段,4.350063504751772,2971
南山路0_L_1,118.088149074,24.5059196693,118.088055617,24.505914526,118.088054422,24.5059327059,118.088147865,24.5059380534,118.088149074,24.5059196693,24.505926238649998,118.0881017445,南山路,10.004793783565303,2972
南山路0_L_10,118.096159718,24.5051344542,118.096157675,24.5051179939,118.096110526,24.5051218062,118.09611212,24.5051383032,118.096159718,24.5051344542,24.505128139375,118.09613500975,南山路,4.596578647576277,2973
南山路0_L_11,118.096646674,24.5051088291,118.096644822,24.5050928982,118.096613075,24.5050959877,118.096615311,24.5051118815,118.096646674,24.5051088291,24.505102399125,118.09662997049999,南山路,2.967047418787653,2974
南山路0_L_12,118.097041257,24.5050714807,118.097039563,24.5050549791,118.096991497,24.5050591107,118.096993754,24.505075564,118.097041257,24.5050714807,24.505065283624997,118.09701651775,南山路,4.642604912818531,2975
南山路0_L_13,118.097445869,24.5050418324,118.09744364,24.5050258998,118.097409381,24.5050297533,118.09741161,24.505045686,118.097445869,24.5050418324,24.505035792875002,118.097427625,南山路,3.2357989177135815,2976
南山路0_L_14,118.097807882,24.5050050925,118.097805342,24.5049861769,118.097753221,24.5049920398,118.097755865,24.5050109439,118.097807882,24.5050050925,24.504998563275002,118.0977805775,南山路,5.835194672699465,2977
南山路0_L_15,118.097897495,24.5049974765,118.097895271,24.5049782814,118.097846622,24.5049830007,118.097849905,24.5050020933,118.097897495,24.5049974765,24.504990212975002,118.09787232325002,南山路,5.451453687250423,2978
南山路0_L_16,118.09842387,24.5049477233,118.098422232,24.5049333444,118.09838786,24.5049365932,118.098389483,24.504950974,118.09842387,24.5049477233,24.504942158725,118.09840586125,南山路,2.9163228373972605,2979
南山路0_L_17,118.099256048,24.5048368063,118.099253404,24.5048197916,118.099156137,24.5048296442,118.099158781,24.5048466589,118.099256048,24.5048368063,24.504833225249996,118.0992060925,南山路,9.811505732378324,2980
南山路0_L_18,118.099307225,24.5048247888,118.099304891,24.5048116625,118.099267923,24.5048160661,118.099270257,24.5048291924,118.099307225,24.5048247888,24.50482042745,118.099287574,南山路,2.8922448279109276,2981
南山路0_L_19,118.100109987,24.5047314421,118.100107457,24.5047134408,118.09996074,24.5047307134,118.09996327,24.5047487147,118.100109987,24.5047314421,24.504731077749998,118.10003536349998,南山路,15.670618756876406,2982
南山路0_L_2,118.089689052,24.5056420903,118.089683114,24.5056248744,118.089638708,24.5056376956,118.089644646,24.5056549123,118.089689052,24.5056420903,24.50563989315,118.08966388,南山路,4.904993557099923,2983
南山路0_L_20,118.10026252,24.5047090086,118.100261027,24.5046950548,118.100224158,24.5046993405,118.100225463,24.5047121854,118.10026252,24.5047090086,24.504703897324998,118.100243292,南山路,2.9213392058258085,2984
南山路0_L_21,118.100810895,24.5046785435,118.100808879,24.5046646567,118.100772741,24.5046690636,118.100775021,24.5046829178,118.100810895,24.5046785435,24.5046737954,118.100791884,南山路,2.970141970369548,2985
南山路0_L_22,118.100854822,24.5046758942,118.100853619,24.5046612522,118.100816603,24.5046634178,118.100817806,24.5046780598,118.100854822,24.5046758942,24.504669656,118.1008357125,南山路,3.1787662454085703,2986
南山路0_L_23,118.101446535,24.5046713432,118.101411272,24.504663088,118.101407632,24.504676619,118.101443002,24.5046848101,118.101446535,24.5046713432,24.504673965075,118.10142711025,南山路,2.9548857987988897,2987
南山路0_L_24,118.101560217,24.5047304437,118.101521324,24.5047199583,118.10151753,24.5047328766,118.101556496,24.5047431122,118.101560217,24.5047304437,24.5047315977,118.10153889175,南山路,3.134341762868628,2988
南山路0_L_25,118.101903437,24.5048714116,118.101873085,24.5048539457,118.101864546,24.5048663696,118.101894899,24.5048838355,118.101903437,24.5048714116,24.504868890599997,118.10188399175,南山路,3.0716789091016534,2989
南山路0_L_26,118.102060504,24.5049616721,118.102031522,24.5049449545,118.102022315,24.5049570854,118.102051904,24.5049741533,118.102060504,24.5049616721,24.504959466324998,118.10204156125,南山路,2.981594387268788,2990
南山路0_L_27,118.102412073,24.5051568697,118.102377565,24.5051366666,118.102368257,24.5051497334,118.102402688,24.5051700364,118.102412073,24.5051568697,24.505153326525,118.10239014575,南山路,3.7441453956366617,2991
南山路0_L_28,118.10248328,24.5051814537,118.102453791,24.5051643373,118.102444881,24.5051778164,118.102474612,24.5051943262,118.10248328,24.5051814537,24.5051794834,118.102464141,南山路,3.139897480410164,2992
南山路0_L_29,118.102924614,24.5054673545,118.102891293,24.5054431259,118.102882095,24.5054551538,118.102913708,24.5054782034,118.102924614,24.5054673545,24.5054609594,118.1029029275,南山路,3.5548903344466822,2993
南山路0_L_3,118.090301058,24.5054693853,118.090294882,24.5054522091,118.090210831,24.5054759045,118.09021665,24.5054931816,118.090301058,24.5054693853,24.505472670125002,118.09025585524999,南山路,9.297429298716038,2994
南山路0_L_30,118.103024583,24.5055500423,118.103049043,24.5055741281,118.103061868,24.5055628138,118.103036909,24.5055392192,118.103024583,24.5055500423,24.505556550850002,118.10304310075,南山路,3.3465923756460945,2995
南山路0_L_31,118.105854754,24.5062656219,118.10582491,24.506265224,118.105824703,24.506278274,118.105854546,24.506278671,118.105854754,24.5062656219,24.506271947725,118.10583972824999,南山路,2.274020754295743,2996
南山路0_L_32,118.106776022,24.5063862375,118.106746965,24.5063814315,118.10674426,24.5063947661,118.106773385,24.5063995833,118.106776022,24.5063862375,24.5063905046,118.106760158,南山路,2.340671466741718,2997
南山路0_L_33,118.10795929,24.5066253341,118.107910526,24.506617779,118.107907228,24.506635599,118.107955992,24.5066431541,118.10795929,24.5066253341,24.50663046655,118.10793325899999,南山路,5.21881072942614,2998
南山路0_L_34,118.10801639,24.5066341802,118.107968594,24.5066267751,118.107965296,24.5066445951,118.108013092,24.5066520002,118.10801639,24.5066341802,24.506639387649997,118.10799084299998,南山路,5.115222759657129,2999
南山路0_L_35,118.108183634,24.5066198182,118.108134895,24.5066116366,118.108131575,24.5066277912,118.108180273,24.5066361709,118.108183634,24.5066198182,24.506623854224998,118.10815759425,南山路,4.784614516793012,3000
南山路0_L_36,118.108282071,24.5066364182,118.108233332,24.5066282366,118.108230012,24.5066443912,118.10827871,24.5066527709,118.108282071,24.5066364182,24.506640454225,118.10825603125001,南山路,4.7846299065236915,3001
南山路0_L_37,118.108402182,24.5066844651,118.108354374,24.5066771974,118.108351655,24.50669289,118.108399514,24.5066998287,118.108402182,24.5066844651,24.506688595299998,118.10837693125,南山路,4.448245862578144,3002
南山路0_L_38,118.108452435,24.5066922709,118.108404385,24.5066848001,118.108401846,24.5067002097,118.108449583,24.5067076314,118.108452435,24.5066922709,24.506696228025003,118.10842706225,南山路,4.419174526456189,3003
南山路0_L_39,118.108592386,24.5067142176,118.10854346,24.5067083213,118.108541272,24.5067235451,118.108590199,24.5067294333,118.108592386,24.5067142176,24.506718879325,118.10856682925001,南山路,4.422832836220133,3004
南山路0_L_4,118.091419711,24.5051546749,118.091414212,24.5051370669,118.091368676,24.5051500971,118.091374195,24.505167714,118.091419711,24.5051546749,24.505152388225,118.0913941985,南山路,5.097776263942493,3005
南山路0_L_40,118.108664217,24.5067219317,118.108615291,24.5067160353,118.108613103,24.5067312591,118.10866203,24.5067371473,118.108664217,24.5067219317,24.50672659335,118.10863866025,南山路,4.42282957564747,3006
南山路0_L_41,118.1087509,24.5067302587,118.10870153,24.5067253243,118.108699465,24.5067426153,118.108748836,24.5067475497,118.1087509,24.5067302587,24.506736436999997,118.10872518275,南山路,5.043565429643333,3007
南山路0_L_42,118.10886017,24.5067367408,118.10881053,24.5067329422,118.108809201,24.5067474737,118.108858842,24.5067512722,118.10886017,24.5067367408,24.506742107225,118.10883468575,南山路,4.241040442477633,3008
南山路0_L_43,118.109152384,24.5067068991,118.109116759,24.506706863,118.10911668,24.5067226066,118.109152366,24.5067226423,118.109152384,24.5067068991,24.506714752750003,118.10913454725,南山路,3.2774067215471687,3009
南山路0_L_44,118.110539473,24.5067035616,118.110504015,24.5067034343,118.110503956,24.5067169743,118.110539414,24.5067171016,118.110539473,24.5067035616,24.50671026795,118.11052171450001,南山路,2.8032595481646965,3010
南山路0_L_45,118.111193249,24.506710023,118.111193132,24.5066955076,118.111158399,24.5066957425,118.111158517,24.5067103094,118.111193249,24.506710023,24.506702895624997,118.11117582425001,南山路,2.949130773369312,3011
南山路0_L_46,118.111714273,24.5067148172,118.111713955,24.5066989321,118.111677375,24.5066990751,118.111677025,24.5067154074,118.111714273,24.5067148172,24.506707057950003,118.111695657,南山路,3.4720629503803737,3012
南山路0_L_47,118.112960919,24.5070985734,118.112933648,24.5070870936,118.112926885,24.507100544,118.112953745,24.5071118508,118.112960919,24.5070985734,24.50709951545,118.11294379924999,南山路,2.575668506341688,3013
南山路0_L_48,118.11336822,24.5072751968,118.113341433,24.5072637767,118.11333501,24.5072763914,118.113361939,24.5072878719,118.11336822,24.5072751968,24.5072758092,118.11335165050001,南山路,2.407846213845567,3014
南山路0_L_49,118.116133901,24.5085037659,118.116097107,24.508487609,118.116088614,24.508503802,118.116125025,24.5085197912,118.116133901,24.5085037659,24.508503742025,118.11611116174998,南山路,4.258556599013501,3015
南山路0_L_5,118.091631824,24.5050938951,118.091625537,24.5050771648,118.091552332,24.5050988463,118.091558285,24.5051156756,118.091631824,24.5050938951,24.50509639545,118.0915919945,南山路,7.960138076385852,3016
南山路0_L_6,118.091978023,24.5049960318,118.091972204,24.5049783927,118.091880006,24.5050038613,118.091886086,24.5050222883,118.091978023,24.5049960318,24.505000143525,118.09192907974999,南山路,10.585890435746343,3017
南山路0_L_7,118.092196226,24.5049364006,118.092190407,24.5049187615,118.092112153,24.5049403786,118.092117972,24.5049580177,118.092196226,24.5049364006,24.5049383896,118.0921541895,南山路,8.788656170337457,3018
南山路0_L_8,118.095010796,24.5050594432,118.094961822,24.5050541746,118.094959579,24.505071501,118.095008553,24.5050767696,118.095010796,24.5050594432,24.5050654721,118.0949851875,南山路,5.020923364566595,3019
南山路0_L_9,118.095435352,24.5050989259,118.095337917,24.505088444,118.095335691,24.5051057722,118.095433109,24.5051162524,118.095435352,24.5050989259,24.505102348624998,118.09538551725,南山路,9.988531736365491,3020
南山路0_R_1,118.087210798,24.5055194171,118.087114189,24.5055015083,118.087109861,24.5055191602,118.087206875,24.5055371437,118.087210798,24.5055194171,24.505519307325,118.08716043075,南山路,10.423402081011082,3021
南山路0_R_10,118.091363233,24.504933837,118.091357852,24.5049191944,118.091323144,24.5049292559,118.091328243,24.5049439809,118.091363233,24.504933837,24.504931567049997,118.091343118,南山路,3.2948352146118163,3022
南山路0_R_100,118.114270002,24.5073770373,118.114238035,24.5073631795,118.114230389,24.5073779435,118.114262902,24.5073920383,118.114270002,24.5073770373,24.50737754965,118.114250332,南山路,3.4036121763344203,3023
南山路0_R_101,118.115015428,24.507699671,118.114981976,24.5076850038,118.114974424,24.5076994232,118.115007751,24.5077140354,118.115015428,24.507699671,24.50769953335,118.11499489475,南山路,3.4571469713260945,3024
南山路0_R_102,118.11519587,24.5077766286,118.115168912,24.5077649032,118.115161618,24.5077801674,118.115187903,24.5077917173,118.11519587,24.5077766286,24.507778354125,118.11517857575,南山路,2.8779209033823006,3025
南山路0_R_103,118.115328643,24.5078336456,118.115301551,24.5078211801,118.115292957,24.507836816,118.115320703,24.5078495827,118.115328643,24.5078336456,24.5078353061,118.11531096350001,南山路,3.136786754643434,3026
南山路0_R_104,118.115888165,24.5080809817,118.115843605,24.5080606855,118.115835509,24.5080755676,118.115880423,24.5080952122,118.115888165,24.5080809817,24.508078111750002,118.11586192550001,南山路,4.7264620671383435,3027
南山路0_R_105,118.116566976,24.5083695097,118.116522232,24.50835018,118.116513683,24.5083663112,118.116558756,24.5083860898,118.116566976,24.5083695097,24.508368022674997,118.11654041175001,南山路,5.246956955315993,3028
南山路0_R_106,118.116658549,24.5084085327,118.116613121,24.508388847,118.116604525,24.5084052313,118.116649783,24.5084245933,118.116658549,24.5084085327,24.508406801074997,118.1166314945,南山路,5.285525783702481,3029
南山路0_R_107,118.11685085,24.5084931186,118.116806264,24.5084738149,118.116797853,24.5084899812,118.116842312,24.5085093219,118.11685085,24.5084931186,24.508491559150002,118.11682431975001,南山路,5.1645112962256405,3030
南山路0_R_11,118.091417779,24.5049186257,118.091412985,24.504903941,118.091373334,24.5049147784,118.091378361,24.5049293992,118.091417779,24.5049186257,24.504916686075,118.09139561475001,南山路,3.689853829052274,3031
南山路0_R_12,118.091719629,24.5048174241,118.091715664,24.5048052113,118.091622961,24.5048304062,118.091626791,24.5048426561,118.091719629,24.5048174241,24.504823924425,118.09167126125,南山路,7.194677231430887,3032
南山路0_R_13,118.092213828,24.5046911001,118.092210202,24.5046779559,118.092066042,24.5047093025,118.092069944,24.5047224627,118.092213828,24.5046911001,24.5047002053,118.092140004,南山路,11.741922114914646,3033
南山路0_R_14,118.092349635,24.5046635239,118.092346128,24.5046504601,118.092298095,24.5046598347,118.092301448,24.5046733509,118.092349635,24.5046635239,24.5046617924,118.0923238265,南山路,3.923165024445574,3034
南山路0_R_15,118.092965038,24.5046672388,118.092917436,24.5046625193,118.092915136,24.5046806802,118.092962759,24.5046854537,118.092965038,24.5046672388,24.504673972999996,118.09294009224999,南山路,5.116743644784285,3035
南山路0_R_16,118.093014023,24.5046720926,118.09296642,24.5046673732,118.092964121,24.5046855341,118.093011744,24.5046903076,118.093014023,24.5046720926,24.504678826874997,118.092989077,南山路,5.116804281421502,3036
南山路0_R_17,118.09306604,24.504677403,118.093018438,24.5046726835,118.093016138,24.5046908444,118.093063761,24.5046956179,118.09306604,24.504677403,24.504684137199998,118.09304109425,南山路,5.116760543660469,3037
南山路0_R_18,118.093117651,24.5046824906,118.093070049,24.5046777712,118.093067749,24.5046959321,118.093115372,24.5047007055,118.093117651,24.5046824906,24.504689224849997,118.09309270525,南山路,5.116767844145115,3038
南山路0_R_19,118.093169431,24.5046876763,118.093121829,24.5046829568,118.093119529,24.5047011177,118.093167152,24.5047058912,118.093169431,24.5046876763,24.504694410500004,118.09314448525001,南山路,5.116777842032179,3039
南山路0_R_2,118.08812565,24.5056575731,118.08803437,24.5056513796,118.088032842,24.5056698779,118.088124151,24.505676073,118.08812565,24.5056575731,24.5056637259,118.08807925325,南山路,9.90841936105522,3040
南山路0_R_20,118.09322123,24.5046928437,118.093173628,24.5046881243,118.093171328,24.5047062852,118.093218951,24.5047110586,118.09322123,24.5046928437,24.50469957795,118.09319628425,南山路,5.116785171859825,3041
南山路0_R_21,118.093302394,24.5047008405,118.093254791,24.5046961212,118.093252492,24.5047142821,118.093300115,24.5047190555,118.093302394,24.5047008405,24.504707574825,118.09327744800001,南山路,5.116851195495024,3042
南山路0_R_22,118.093354106,24.5047062613,118.093306504,24.504701542,118.093304205,24.5047197029,118.093351827,24.5047244762,118.093354106,24.5047062613,24.5047129956,118.09332916049999,南山路,5.116739150728801,3043
南山路0_R_23,118.093405982,24.5047110851,118.093358379,24.5047063658,118.09335608,24.5047245267,118.093403702,24.5047293001,118.093405982,24.5047110851,24.504717819425,118.09338103575,南山路,5.116829304539956,3044
南山路0_R_24,118.093457721,24.5047161446,118.093410118,24.5047114253,118.093407819,24.5047295862,118.093455441,24.5047343595,118.093457721,24.5047161446,24.504722878899997,118.09343277475,南山路,5.116823401751253,3045
南山路0_R_25,118.093509549,24.5047212486,118.093461946,24.5047165292,118.093459647,24.5047346901,118.09350727,24.5047394635,118.093509549,24.5047212486,24.504727982850003,118.09348460300001,南山路,5.116872628268564,3046
南山路0_R_26,118.093561287,24.5047262448,118.093513685,24.5047215255,118.093511386,24.5047396864,118.093559008,24.5047444597,118.093561287,24.5047262448,24.504732979099998,118.0935363415,南山路,5.11677380885024,3047
南山路0_R_27,118.093612868,24.5047312873,118.093565266,24.504726568,118.093562967,24.5047447289,118.093610589,24.5047495022,118.093612868,24.5047312873,24.5047380216,118.09358792249999,南山路,5.116782439191967,3048
南山路0_R_28,118.093664717,24.5047364994,118.093617115,24.5047317801,118.093614816,24.504749941,118.093662438,24.5047547143,118.093664717,24.5047364994,24.504743233699998,118.0936397715,南山路,5.116791113144392,3049
南山路0_R_29,118.093716448,24.5047416672,118.093668845,24.5047369479,118.093666546,24.5047551088,118.093714168,24.5047598821,118.093716448,24.5047416672,24.504748401500002,118.09369150175,南山路,5.116866684561181,3050
南山路0_R_3,118.08938227,24.5054731871,118.089376141,24.505455746,118.089332601,24.5054679668,118.089338528,24.505484958,118.08938227,24.5054731871,24.505470464475,118.089357385,南山路,4.805749398577748,3051
南山路0_R_30,118.093767694,24.5047467481,118.093720091,24.5047420289,118.093717792,24.5047601898,118.093765414,24.5047649631,118.093767694,24.5047467481,24.504753482475,118.09374274775,南山路,5.116888483180018,3052
南山路0_R_31,118.093819472,24.5047518433,118.09377187,24.5047471241,118.093769571,24.504765285,118.093817193,24.5047700582,118.093819472,24.5047518433,24.504758577649998,118.0937945265,南山路,5.116815672966482,3053
南山路0_R_32,118.093871637,24.5047570079,118.093824034,24.5047522887,118.093821735,24.5047704496,118.093869358,24.5047752228,118.093871637,24.5047570079,24.50476374225,118.09384669100001,南山路,5.116930534391537,3054
南山路0_R_33,118.093923209,24.5047622219,118.093875607,24.5047575027,118.093873308,24.5047756636,118.09392093,24.5047804368,118.093923209,24.5047622219,24.50476895625,118.0938982635,南山路,5.116833022486542,3055
南山路0_R_34,118.093974781,24.5047673365,118.093927179,24.5047626174,118.093924879,24.5047807783,118.093972502,24.5047855515,118.093974781,24.5047673365,24.504774070925002,118.09394983525,南山路,5.1169217950230665,3056
南山路0_R_35,118.094029127,24.5047726387,118.093978929,24.504767812,118.09397663,24.5047859729,118.094026801,24.5047910165,118.094029127,24.5047726387,24.504779360024997,118.09400287174999,南山路,5.4169451561569835,3057
