FENCE_ID|FENCE_TYPE|BELONG_AREA
前埔西路0_R_1|0|1719
前埔西路0_R_2|0|1719
前埔西路0_R_A02001|0|424
前埔西路0_R_A02002|0|424
前埔西路0_R_A02003|0|3552
前埔西路0_R_A02004|0|1448
前埔西路0_R_A02005|0|3732
前埔西路0_R_A02006|0|2521
前埔西路_L_1|0|1695
前埔西路_L_2|0|6062
前埔西路(莲前东路至前埔中路段) _L_1|0|1048
前埔西路(莲前东路至前埔中路段) _L_10|0|5250
前埔西路(莲前东路至前埔中路段) _L_3|0|4526
前埔西路(莲前东路至前埔中路段) _L_4|0|1193
前埔西路(莲前东路至前埔中路段) _L_5|0|1193
前埔西路(莲前东路至前埔中路段) _L_6|0|1193
前埔西路(莲前东路至前埔中路段) _L_8|0|4354
前埔西路(莲前东路至前埔中路段) _L_9|0|4354
前埔西路(莲前东路至前埔中路段) _R_1|0|424
前埔西路(莲前东路至前埔中路段) _R_2|0|3033
前埔西路(莲前东路至前埔中路段) _R_3|0|710
前埔西路(莲前东路至前埔中路段) _R_4|0|5616
前埔西路(莲前东路至前埔中路段) _R_5|0|2521
前埔西路(莲前东路至前埔中路段) _R_6_A|0|67
前埔西路(莲前东路至前埔中路段) _R_6_B|0|424
前埔西路(莲前东路至前埔中路段) _R_7|0|424
前埔路 _L_1|0|5017
前埔路 _L_2|0|3200
前埔路 _L_3|0|3252
前埔路 _L_4|0|5714
前埔路 _L_5|0|1749
前埔路 _L_6|0|1749
前埔路 _L_7|0|4668
前埔路 _R_1|0|618
前埔路 _R_2|0|1174
前埔路 _R_3|0|3420
前埔路0_L_1|0|1174
前埔路0_L_2|0|618
前埔路0_L_A02001|0|1749
前埔路0_L_A02002|0|435
前埔路0_L_A02003|0|2862
前埔路0_L_A02004|0|618
前埔路0_L_A02005|0|5189
前埔路0_L_A02006|0|5478
前埔路0_L_A02007|0|2156
前埔路0_L_A02008|0|2793
前埔路0_L_A02009|0|2048
前埔路0_L_A02010|0|2658
前埔路0_L_A02011|0|2341
前埔路0_L_A02012|0|3946
前埔路0_L_A02013|0|5576
前埔路0_L_3|0|618
前埔路0_L_4|0|2862
前埔路0_L_5|0|5711
前埔路0_R_1|0|2658
前埔路0_R_2|0|2341
前埔路0_R_A02001|0|4204
前埔路0_R_A02008003|0|2227
前埔路0_R_3|0|2189
前埔路_L_B29001|0|3066
前埔路_L_B29002|0|3066
前埔路_R_1|0|5590
前埔路_R_2|0|2863
前埔路_R_B29001|0|618
前埔路_R_B29002|0|5590
前埔路_R_B30001|0|5590
前埔路_R_3|0|4204
前埔路_R_4|0|5467
前埔路_R_5|0|5467
前埔路路0_L_A02001|0|5714
前村埔路0_L_1|0|4946
前村埔路0_L_2|0|4100
前村埔路0_L_3|0|4100
前村埔路0_L_4|0|4810
前浦西路0_L_B30001|0|1048
前浦西路0_L_B30002|0|5780
前浦西路0_L_B30003|0|4526
前浦西路0_L_B30004|0|1193
前浦西路0_L_B30005|0|2925
半屏山路0_R_1|0|2365
半屏山路0_R_2|0|2365
半屏山路_R_B10001|0|5486
半屏山路_R_B10002|0|5486
半屏山路_R_B10003|0|1755
半屏山路_R_B10004|0|1585
华光西路0_L_1|0|2478
华光西路0_R_1|0|256
华光西路0_R_2|0|4685
华光西路0_R_3|0|5475
华光路0_L_1|0|2523
华光路_L_1|0|4885
华光路_L_10|0|109
华光路_L_11|0|2523
华光路_L_12|0|5405
华光路_L_13|0|5405
华光路_L_14|0|234
华光路_L_15|0|234
华光路_L_16|0|2069
华光路_L_17|0|2069
华光路_L_18|0|2069
华光路_L_19|0|400
华光路_L_2|0|4328
华光路_L_3|0|5086
华光路_L_4|0|4366
华光路_L_5|0|5778
华光路_L_6|0|3226
华光路_L_7|0|1268
华光路_L_8|0|4313
华光路_L_9|0|3524
华光路_R_1|0|2523
华光路_R_10|0|3969
华光路_R_11|0|4328
华光路_R_12|0|4328
华光路_R_13|0|2511
华光路_R_14|0|1748
华光路_R_15|0|347
华光路_R_16|0|4680
华光路_R_17|0|5343
华光路_R_2|0|3836
华光路_R_3|0|3524
华光路_R_4|0|3524
华光路_R_5|0|4313
华光路_R_6|0|2151
华光路_R_7|0|3226
华光路_R_8|0|2787
华光路_R_9|0|2836
华嘉路0_L_1|0|1486
华嘉路0_L_2|0|1486
华嘉路0_L_3|0|1486
华嘉路0_L_4|0|1486
华嘉路0_R_1|0|550
华嘉路0_R_10|0|648
华嘉路0_R_11|0|648
华嘉路0_R_12|0|648
华嘉路0_R_13|0|648
华嘉路0_R_14|0|648
华嘉路0_R_15|0|648
华嘉路0_R_16|0|5604
华嘉路0_R_17|0|1486
华嘉路0_R_18|0|1486
华嘉路0_R_19|0|1486
华嘉路0_R_2|0|550
华嘉路0_R_20|0|1486
华嘉路0_R_21|0|1486
华嘉路0_R_22|0|1486
华嘉路0_R_23|0|1486
华嘉路0_R_24|0|1486
华嘉路0_R_3|0|550
华嘉路0_R_4|0|550
华嘉路0_R_5|0|550
华嘉路0_R_6|0|648
华嘉路0_R_7|0|648
华嘉路0_R_8|0|648
华嘉路0_R_9|0|648
华嘉路_L_1|0|1486
华嘉路_L_2|0|1486
华嘉路_L_3|0|5218
华嘉路_L_4|0|648
华嘉路_L_5|0|648
华嘉路_L_6|0|550
华嘉路_R_1|0|1486
华嘉路_R_2|0|550
华容路_R_4|0|4393
华容路_R_5|0|6003
华昌东二路_L_1|0|425
华昌东二路_L_2|0|425
华昌东二路_L_3|0|3910
华昌东二路_L_4|0|528
华昌东二路_L_5|0|5046
华昌东二路_R_1|0|4907
华昌东二路_R_2|0|528
华昌路0_L_1|0|5153
华昌路0_L_10|0|1906
华昌路0_L_11|0|1906
华昌路0_L_12|0|2442
华昌路0_L_13|0|3761
华昌路0_L_14|0|1503
华昌路0_L_15|0|1503
华昌路0_L_16|0|1503
华昌路0_L_17|0|1503
华昌路0_L_18|0|1503
华昌路0_L_19|0|1503
华昌路0_L_2|0|5153
华昌路0_L_20|0|1304
华昌路0_L_21|0|1304
华昌路0_L_22|0|1819
华昌路0_L_23|0|1819
华昌路0_L_24|0|1819
华昌路0_L_25|0|1819
华昌路0_L_26|0|1819
华昌路0_L_27|0|1819
华昌路0_L_28|0|1819
华昌路0_L_29|0|54
华昌路0_L_3|0|1631
华昌路0_L_30|0|328
华昌路0_L_31|0|328
华昌路0_L_32|0|328
华昌路0_L_33|0|5799
华昌路0_L_34|0|330
华昌路0_L_35|0|330
华昌路0_L_36|0|330
华昌路0_L_37|0|330
华昌路0_L_38|0|330
华昌路0_L_39|0|194
华昌路0_L_4|0|1631
华昌路0_L_40|0|194
华昌路0_L_5|0|1631
华昌路0_L_6|0|1631
华昌路0_L_7|0|1631
华昌路0_L_8|0|4016
华昌路0_L_9|0|99
华昌路0_R_1|0|4860
华昌路0_R_10|0|2442
华昌路0_R_11|0|2442
华昌路0_R_12|0|2442
华昌路0_R_13|0|3761
华昌路0_R_14|0|1503
华昌路0_R_15|0|1503
华昌路0_R_16|0|231
华昌路0_R_17|0|231
华昌路0_R_18|0|231
华昌路0_R_19|0|231
华昌路0_R_2|0|331
华昌路0_R_20|0|231
华昌路0_R_21|0|1819
华昌路0_R_22|0|1819
华昌路0_R_23|0|1819
华昌路0_R_24|0|1819
华昌路0_R_25|0|4120
华昌路0_R_26|0|6005
华昌路0_R_27|0|2030
华昌路0_R_28|0|328
华昌路0_R_29|0|328
华昌路0_R_3|0|4007
华昌路0_R_30|0|328
华昌路0_R_31|0|328
华昌路0_R_32|0|330
华昌路0_R_33|0|330
华昌路0_R_34|0|330
华昌路0_R_35|0|330
华昌路0_R_36|0|330
华昌路0_R_37|0|330
华昌路0_R_38|0|330
华昌路0_R_39|0|194
华昌路0_R_4|0|99
华昌路0_R_40|0|194
华昌路0_R_41|0|194
华昌路0_R_42|0|194
华昌路0_R_43|0|194
华昌路0_R_44|0|194
华昌路0_R_45|0|194
华昌路0_R_46|0|194
华昌路0_R_47|0|194
华昌路0_R_48|0|194
华昌路0_R_49|0|194
华昌路0_R_5|0|99
华昌路0_R_50|0|454
华昌路0_R_51|0|454
华昌路0_R_6|0|99
华昌路0_R_7|0|1906
华昌路0_R_8|0|2442
华昌路0_R_9|0|2442
华昌路_L_1_A|0|54
华昌路_L_1_B|0|4120
华昌路_L_2_A|0|330
华昌路_L_2_B|0|231
华昌路_L_3_A|0|194
华昌路_L_3_B|0|1304
华昌路_L_4_A|0|194
华昌路_L_4_B|0|1503
华昌路_L_5_A|0|194
华昌路_L_5_B|0|2442
华昌路_L_6|0|1906
华昌路_L_7|0|99
华昌路_L_8|0|99
华昌路_R_1|0|99
华昌路_R_1_A|0|330
华昌路_R_1_B|0|5153
华昌路_R_2|0|99
华昌路_R_2_A|0|330
华昌路_R_2_B|0|1631
华昌路_R_3_A|0|194
华昌路_R_3_B|0|1906
华昌路_R_4_A|0|194
华昌路_R_4_B|0|2442
华昌路(悦华路到兴湖路)_R_1|0|2149
华昌路(悦华路到兴湖路)_R_2|0|2051
华泰路0_L_1|0|695
华泰路0_L_2|0|695
华泰路0_L_3|0|5733
华泰路0_L_4|0|5555
华泰路0_L_5|0|1209
华泰路0_R_1|0|1667
华泰路0_R_10|0|5865
华泰路0_R_2|0|1667
华泰路0_R_3|0|5577
华泰路0_R_4|0|5577
华泰路0_R_5|0|982
华泰路0_R_6|0|982
华泰路0_R_7|0|982
华泰路0_R_8|0|982
华泰路0_R_9|0|982
华泰路_L_1|0|689
华泰路_R_1|0|1667
华泰路_R_2|0|1667
华盛路0_L_1|0|1689
华盛路0_L_10|0|1099
华盛路0_L_11|0|1732
华盛路0_L_12|0|1732
华盛路0_L_2|0|1689
华盛路0_L_3|0|1689
华盛路0_L_4|0|1689
华盛路0_L_5|0|3130
华盛路0_L_6|0|3130
华盛路0_L_7|0|3130
华盛路0_L_8|0|2763
华盛路0_L_9|0|2763
华盛路0_R_1|0|1732
华盛路_L_A17001|0|1131
华盛路_L_A17002|0|1131
华盛路_L_A17003|0|675
华盛路_L_A17004|0|675
华盛路_R_A17001|0|1732
华盛路_R_A17002|0|1732
华盛路_R_A17003|0|1732
华盛路_R_A17004|0|675
华盛路_R_A17005|0|675
华盛路_R_A17006|0|675
华盛路_R_A17007|0|675
华盛路_R_A17008|0|1131
华盛路_R_A17009|0|1131
华盛路_R_A17010|0|1131
华盛路_R_A17011|0|1131
华盛路(兴隆路至湖里大道)_L_1|0|2111
华盛路(兴隆路至湖里大道)_L_2|0|5561
华盛路(兴隆路至湖里大道)_L_3|0|1833
华盛路(兴隆路至湖里大道)_R_1|0|5561
华盛路(兴隆路至湖里大道)_R_2|0|4594
华盛路(华盛路与宜宾北路交叉路口)_L_1|0|3573
华盛路(华盛路与宜宾北路交叉路口)_L_2|0|758
华盛路(华盛路与宜宾北路交叉路口)_L_3|0|1689
华盛路(悦华路至湖里大道段)_L_1|0|4327
华盛路(悦华路至湖里大道段)_L_2|0|1732
华盛路(悦华路至湖里大道段)_L_3|0|675
华盛路(悦华路至湖里大道段)_L_4|0|3845
华盛路(湖里大道与悦华路段)_R_1|0|675
华盛路(湖里大道与悦华路段)_R_2|0|1732
华荣路0_L_1|0|5050
华荣路0_R_1|0|2778
华荣路0_R_10|0|5315
华荣路0_R_11|0|1513
华荣路0_R_12|0|1513
华荣路0_R_13|0|898
华荣路0_R_14|0|898
华荣路0_R_15|0|5613
华荣路0_R_16|0|5613
华荣路0_R_17|0|356
华荣路0_R_18|0|356
华荣路0_R_19|0|5833
华荣路0_R_2|0|4469
华荣路0_R_20|0|5814
华荣路0_R_21|0|4249
华荣路0_R_22|0|4752
华荣路0_R_23|0|4892
华荣路0_R_24|0|2412
华荣路0_R_25|0|4705
华荣路0_R_26|0|721
华荣路0_R_27|0|5547
华荣路0_R_28|0|5589
华荣路0_R_29|0|4329
华荣路0_R_3|0|417
华荣路0_R_30|0|4329
华荣路0_R_31|0|3021
华荣路0_R_32|0|3021
华荣路0_R_33|0|4758
华荣路0_R_34|0|4544
华荣路0_R_35|0|4544
华荣路0_R_4|0|1940
华荣路0_R_5|0|1940
华荣路0_R_6|0|1940
华荣路0_R_7|0|4653
华荣路0_R_8|0|3999
华荣路0_R_9|0|5315
华荣路_L_1|0|4544
华荣路_R_1|0|5416
华荣路_R_2|0|4986
华荣路_R_3|0|2109
华荣路(兴湖路至湖里大道段)_L_1|0|1940
华荣路(兴湖路至湖里大道段)_L_2|0|1513
华荣路(嘉园路至兴湖路段)_R_1|0|1530
华荣路(嘉园路至兴湖路段)_R_2|0|1530
华荣路(嘉园路至兴湖路段)_R_3|0|707
南山路0_L_1|0|1487
南山路0_L_10|0|4121
南山路0_L_11|0|5885
南山路0_L_12|0|5624
南山路0_L_13|0|6000
南山路0_L_14|0|3370
南山路0_L_15|0|3370
南山路0_L_16|0|1958
南山路0_L_17|0|1780
南山路0_L_18|0|1780
南山路0_L_19|0|3542
南山路0_L_2|0|2316
南山路0_L_20|0|3542
南山路0_L_21|0|2052
南山路0_L_22|0|2052
南山路0_L_23|0|4367
南山路0_L_24|0|4367
南山路0_L_25|0|1471
南山路0_L_26|0|1471
南山路0_L_27|0|1980
南山路0_L_28|0|1980
南山路0_L_29|0|5230
南山路0_L_3|0|3120
南山路0_L_30|0|5230
南山路0_L_31|0|2615
南山路0_L_32|0|4540
南山路0_L_33|0|3269
南山路0_L_34|0|3269
南山路0_L_35|0|3269
南山路0_L_36|0|3269
南山路0_L_37|0|3269
南山路0_L_38|0|3269
南山路0_L_39|0|3269
南山路0_L_4|0|3271
南山路0_L_40|0|3269
南山路0_L_41|0|3269
南山路0_L_42|0|3269
南山路0_L_43|0|1270
南山路0_L_44|0|3372
南山路0_L_45|0|4827
南山路0_L_46|0|5541
南山路0_L_47|0|4493
南山路0_L_48|0|4710
南山路0_L_49|0|813
南山路0_L_5|0|3271
南山路0_L_6|0|393
南山路0_L_7|0|393
南山路0_L_8|0|2039
南山路0_L_9|0|2039
南山路0_R_1|0|984
南山路0_R_10|0|3627
南山路0_R_100|0|2738
南山路0_R_101|0|5324
南山路0_R_102|0|906
南山路0_R_103|0|906
南山路0_R_104|0|5921
南山路0_R_105|0|235
南山路0_R_106|0|235
南山路0_R_107|0|235
南山路0_R_11|0|3627
南山路0_R_12|0|3627
南山路0_R_13|0|2509
南山路0_R_14|0|2509
南山路0_R_15|0|69
南山路0_R_16|0|69
南山路0_R_17|0|69
南山路0_R_18|0|69
南山路0_R_19|0|69
南山路0_R_2|0|3896
南山路0_R_20|0|69
南山路0_R_21|0|69
南山路0_R_22|0|69
南山路0_R_23|0|69
南山路0_R_24|0|69
南山路0_R_25|0|69
南山路0_R_26|0|69
南山路0_R_27|0|69
南山路0_R_28|0|69
南山路0_R_29|0|69
南山路0_R_3|0|957
南山路0_R_30|0|69
南山路0_R_31|0|69
南山路0_R_32|0|69
南山路0_R_33|0|69
南山路0_R_34|0|69
南山路0_R_35|0|69
南山路0_R_36|0|69
南山路0_R_37|0|1144
南山路0_R_38|0|1144
南山路0_R_39|0|118
南山路0_R_4|0|957
南山路0_R_40|0|118
南山路0_R_41|0|118
南山路0_R_42|0|118
南山路0_R_43|0|118
南山路0_R_44|0|118
南山路0_R_45|0|118
南山路0_R_46|0|117
南山路0_R_47|0|117
南山路0_R_48|0|117
南山路0_R_49|0|117
南山路0_R_5|0|957
南山路0_R_50|0|117
南山路0_R_51|0|117
南山路0_R_52|0|117
南山路0_R_53|0|117
南山路0_R_54|0|117
南山路0_R_55|0|117
南山路0_R_56|0|117
南山路0_R_57|0|117
南山路0_R_58|0|117
南山路0_R_59|0|117
南山路0_R_6|0|278
南山路0_R_60|0|117
南山路0_R_61|0|117
南山路0_R_62|0|117
南山路0_R_63|0|117
南山路0_R_64|0|117
南山路0_R_65|0|117
南山路0_R_66|0|117
南山路0_R_67|0|117
南山路0_R_68|0|117
南山路0_R_69|0|117
南山路0_R_7|0|278
南山路0_R_70|0|117
南山路0_R_71|0|117
南山路0_R_72|0|117
南山路0_R_73|0|117
南山路0_R_74|0|117
南山路0_R_75|0|117
南山路0_R_76|0|117
南山路0_R_77|0|117
南山路0_R_78|0|117
南山路0_R_79|0|117
南山路0_R_8|0|278
南山路0_R_80|0|117
南山路0_R_81|0|117
南山路0_R_82|0|117
南山路0_R_83|0|117
南山路0_R_84|0|117
南山路0_R_85|0|117
南山路0_R_86|0|117
南山路0_R_87|0|4650
南山路0_R_88|0|5715
南山路0_R_89|0|2370
南山路0_R_9|0|278
南山路0_R_90|0|4928
南山路0_R_91|0|2548
南山路0_R_92|0|3755
南山路0_R_93|0|4833
南山路0_R_94|0|4258
南山路0_R_95|0|5270
南山路0_R_96|0|2837
南山路0_R_97|0|4141
南山路0_R_98|0|1173
南山路0_R_99|0|1173
南山路(华荣路至长岸路段)_L_1|0|1471
南山路(华荣路至长岸路段)_L_10|0|1667
南山路(华荣路至长岸路段)_L_11|0|1958
南山路(华荣路至长岸路段)_L_12|0|4121
南山路(华荣路至长岸路段)_L_13|0|1923
南山路(华荣路至长岸路段)_L_14|0|2039
南山路(华荣路至长岸路段)_L_15|0|2039
南山路(华荣路至长岸路段)_L_16|0|393
南山路(华荣路至长岸路段)_L_17|0|3271
南山路(华荣路至长岸路段)_L_18|0|1924
南山路(华荣路至长岸路段)_L_19|0|5185
南山路(华荣路至长岸路段)_L_2|0|1471
南山路(华荣路至长岸路段)_L_20|0|2316
南山路(华荣路至长岸路段)_L_21|0|2316
南山路(华荣路至长岸路段)_L_22|0|2316
南山路(华荣路至长岸路段)_L_23|0|5010
南山路(华荣路至长岸路段)_L_24|0|4086
南山路(华荣路至长岸路段)_L_3|0|1471
南山路(华荣路至长岸路段)_L_4|0|4367
南山路(华荣路至长岸路段)_L_5|0|2052
南山路(华荣路至长岸路段)_L_6|0|2052
南山路(华荣路至长岸路段)_L_7|0|3542
南山路(华荣路至长岸路段)_L_8|0|90
南山路(华荣路至长岸路段)_L_9|0|1780
南山路(华荣路至长岸路段)_R_1|0|4757
南山路(华荣路至长岸路段)_R_10|0|3015
南山路(华荣路至长岸路段)_R_11|0|3015
南山路(华荣路至长岸路段)_R_12|0|1144
南山路(华荣路至长岸路段)_R_13|0|1144
南山路(华荣路至长岸路段)_R_14|0|118
南山路(华荣路至长岸路段)_R_15|0|2756
南山路(华荣路至长岸路段)_R_16|0|2284
南山路(华荣路至长岸路段)_R_17|0|5004
南山路(华荣路至长岸路段)_R_2|0|5469
南山路(华荣路至长岸路段)_R_3|0|3896
南山路(华荣路至长岸路段)_R_4|0|1438
南山路(华荣路至长岸路段)_R_5|0|5178
南山路(华荣路至长岸路段)_R_6|0|278
南山路(华荣路至长岸路段)_R_7|0|278
南山路(华荣路至长岸路段)_R_8|0|278
南山路(华荣路至长岸路段)_R_9|0|3627
南山路(嘉禾路至华容路段)_L_1|0|2615
南山路(嘉禾路至华容路段)_L_10|0|3722
南山路(嘉禾路至华容路段)_L_11|0|5152
南山路(嘉禾路至华容路段)_L_12|0|813
南山路(嘉禾路至华容路段)_L_13|0|813
南山路(嘉禾路至华容路段)_L_14|0|5639
南山路(嘉禾路至华容路段)_L_2|0|4540
南山路(嘉禾路至华容路段)_L_3|0|3269
南山路(嘉禾路至华容路段)_L_4|0|3269
南山路(嘉禾路至华容路段)_L_5|0|1879
南山路(嘉禾路至华容路段)_L_6|0|6035
南山路(嘉禾路至华容路段)_L_7|0|4493
南山路(嘉禾路至华容路段)_L_8|0|1907
南山路(嘉禾路至华容路段)_L_9|0|3722
南山路(嘉禾路至华容路段)_R_1|0|1391
南山路(嘉禾路至华容路段)_R_10|0|906
南山路(嘉禾路至华容路段)_R_11|0|2738
南山路(嘉禾路至华容路段)_R_12|0|5795
南山路(嘉禾路至华容路段)_R_13|0|5838
南山路(嘉禾路至华容路段)_R_14|0|1173
南山路(嘉禾路至华容路段)_R_15|0|1173
南山路(嘉禾路至华容路段)_R_16|0|1173
南山路(嘉禾路至华容路段)_R_17|0|1173
南山路(嘉禾路至华容路段)_R_18|0|1173
南山路(嘉禾路至华容路段)_R_19|0|1173
南山路(嘉禾路至华容路段)_R_2|0|1391
南山路(嘉禾路至华容路段)_R_20|0|4140
南山路(嘉禾路至华容路段)_R_21|0|2837
南山路(嘉禾路至华容路段)_R_22|0|1053
南山路(嘉禾路至华容路段)_R_23|0|4258
南山路(嘉禾路至华容路段)_R_24|0|3755
南山路(嘉禾路至华容路段)_R_25|0|2548
南山路(嘉禾路至华容路段)_R_26|0|2901
南山路(嘉禾路至华容路段)_R_27|0|4928
南山路(嘉禾路至华容路段)_R_28|0|2370
南山路(嘉禾路至华容路段)_R_29|0|2370
南山路(嘉禾路至华容路段)_R_3|0|1391
南山路(嘉禾路至华容路段)_R_30|0|2370
南山路(嘉禾路至华容路段)_R_4|0|1391
南山路(嘉禾路至华容路段)_R_5|0|1391
南山路(嘉禾路至华容路段)_R_6|0|1391
南山路(嘉禾路至华容路段)_R_7|0|1391
南山路(嘉禾路至华容路段)_R_8|0|4355
南山路(嘉禾路至华容路段)_R_9|0|235
卧龙西路_L_1|0|3787
卧龙西路_L_2|0|3787
卧龙西路_L_3|0|2308
卧龙西路_L_4|0|2397
卧龙西路_L_5|0|2647
卧龙西路_R_1|0|2098
卧龙路_L_1|0|5935
卧龙路_R_1|0|5147
厦禾路0_L_1|0|2280
厦禾路0_L_10|0|1192
厦禾路0_L_11|0|4382
厦禾路0_L_12|0|4382
厦禾路0_L_13|0|818
厦禾路0_L_14|0|818
厦禾路0_L_15|0|818
厦禾路0_L_16|0|5408
厦禾路0_L_17|0|5408
厦禾路0_L_18|0|3741
厦禾路0_L_19|0|3741
厦禾路0_L_2|0|2280
厦禾路0_L_20|0|2513
厦禾路0_L_21|0|2513
厦禾路0_L_22|0|2573
厦禾路0_L_23|0|2573
厦禾路0_L_24|0|2573
厦禾路0_L_25|0|1571
厦禾路0_L_26|0|34
厦禾路0_L_27|0|34
厦禾路0_L_28|0|34
厦禾路0_L_29|0|1597
厦禾路0_L_3|0|55
厦禾路0_L_30|0|1597
厦禾路0_L_31|0|92
厦禾路0_L_32|0|92
厦禾路0_L_33|0|92
厦禾路0_L_34|0|92
厦禾路0_L_35|0|92
厦禾路0_L_36|0|92
厦禾路0_L_37|0|92
厦禾路0_L_38|0|360
厦禾路0_L_39|0|360
厦禾路0_L_4|0|43
厦禾路0_L_40|0|4337
厦禾路0_L_41|0|1332
厦禾路0_L_42|0|1332
厦禾路0_L_43|0|1332
厦禾路0_L_44|0|1370
厦禾路0_L_45|0|2530
厦禾路0_L_46|0|2530
厦禾路0_L_47|0|2530
厦禾路0_L_48|0|3128
厦禾路0_L_49|0|3128
厦禾路0_L_5|0|43
厦禾路0_L_50|0|3128
厦禾路0_L_51|0|1249
厦禾路0_L_52|0|1249
厦禾路0_L_53|0|4858
厦禾路0_L_54|0|4858
厦禾路0_L_55|0|4858
厦禾路0_L_56|0|1963
厦禾路0_L_57|0|1963
厦禾路0_L_58|0|2696
厦禾路0_L_59|0|4146
厦禾路0_L_6|0|44
厦禾路0_L_60|0|2426
厦禾路0_L_61|0|1442
厦禾路0_L_62|0|1442
厦禾路0_L_63|0|1442
厦禾路0_L_64|0|4792
厦禾路0_L_65|0|1936
厦禾路0_L_66|0|1936
厦禾路0_L_67|0|1936
厦禾路0_L_68|0|3398
厦禾路0_L_69|0|3398
厦禾路0_L_7|0|44
厦禾路0_L_70|0|3668
厦禾路0_L_71|0|387
厦禾路0_L_72|0|4925
厦禾路0_L_73|0|4925
厦禾路0_L_74|0|4925
厦禾路0_L_75|0|4153
厦禾路0_L_76|0|4153
厦禾路0_L_77|0|1842
厦禾路0_L_78|0|904
厦禾路0_L_79|0|904
厦禾路0_L_8|0|3061
厦禾路0_L_80|0|904
厦禾路0_L_81|0|904
厦禾路0_L_82|0|904
厦禾路0_L_83|0|904
厦禾路0_L_84|0|904
厦禾路0_L_85|0|2274
厦禾路0_L_86|0|2274
厦禾路0_L_87|0|2274
厦禾路0_L_88|0|2274
厦禾路0_L_89|0|2274
厦禾路0_L_9|0|179
厦禾路0_L_90|0|2274
厦禾路0_L_91|0|2211
厦禾路0_L_92|0|659
厦禾路0_L_93|0|659
厦禾路0_L_94|0|659
厦禾路0_L_95|0|659
厦禾路0_R_1|0|4323
厦禾路0_R_10|0|1432
厦禾路0_R_11|0|1432
厦禾路0_R_12|0|3223
厦禾路0_R_13|0|680
厦禾路0_R_14|0|1078
厦禾路0_R_15|0|1857
厦禾路0_R_16|0|537
厦禾路0_R_17|0|537
厦禾路0_R_18|0|2222
厦禾路0_R_19|0|3181
厦禾路0_R_2|0|4323
厦禾路0_R_20|0|169
厦禾路0_R_A14001|0|1105
厦禾路0_R_A14002|0|1105
厦禾路0_R_A14003|0|2753
厦禾路0_R_21|0|169
厦禾路0_R_22|0|169
厦禾路0_R_23|0|2041
厦禾路0_R_24|0|543
厦禾路0_R_25|0|543
厦禾路0_R_26|0|543
厦禾路0_R_27|0|3772
厦禾路0_R_28|0|1973
厦禾路0_R_29|0|1973
厦禾路0_R_3|0|70
厦禾路0_R_30|0|1973
厦禾路0_R_31|0|1973
厦禾路0_R_32|0|1478
厦禾路0_R_33|0|38
厦禾路0_R_34|0|38
厦禾路0_R_35|0|38
厦禾路0_R_36|0|38
厦禾路0_R_37|0|38
厦禾路0_R_38|0|38
厦禾路0_R_39|0|2498
厦禾路0_R_4|0|1387
厦禾路0_R_40|0|2498
厦禾路0_R_41|0|2729
厦禾路0_R_42|0|4662
厦禾路0_R_43|0|4662
厦禾路0_R_44|0|1947
厦禾路0_R_45|0|1096
厦禾路0_R_46|0|1096
厦禾路0_R_47|0|1096
厦禾路0_R_48|0|273
厦禾路0_R_49|0|273
厦禾路0_R_5|0|691
厦禾路0_R_50|0|273
厦禾路0_R_51|0|4271
厦禾路0_R_52|0|4271
厦禾路0_R_53|0|4271
厦禾路0_R_54|0|3688
厦禾路0_R_55|0|3688
厦禾路0_R_56|0|3276
厦禾路0_R_57|0|3276
厦禾路0_R_58|0|3276
厦禾路0_R_59|0|3276
厦禾路0_R_6|0|691
厦禾路0_R_60|0|3276
厦禾路0_R_61|0|3276
厦禾路0_R_62|0|2936
厦禾路0_R_63|0|2936
厦禾路0_R_64|0|3043
厦禾路0_R_65|0|3043
厦禾路0_R_66|0|3043
厦禾路0_R_67|0|2556
厦禾路0_R_68|0|2556
厦禾路0_R_69|0|2556
厦禾路0_R_7|0|691
厦禾路0_R_70|0|2556
厦禾路0_R_71|0|2556
厦禾路0_R_8|0|1432
厦禾路0_R_9|0|1432
厦禾路_L_A04001|0|659
厦禾路_L_A04002|0|659
厦禾路_L_A04003|0|1808
厦禾路_L_A06002|0|1370
厦禾路_L_A10001|0|818
厦禾路_L_A10002|0|818
厦禾路_L_A10003|0|818
厦禾路_L_A10004|0|818
厦禾路_L_A10005|0|1793
厦禾路_L_A10006|0|562
厦禾路_L_A10007|0|1571
厦禾路_L_A10008|0|1571
厦禾路_L_A10009|0|1571
厦禾路_L_A10010|0|1571
厦禾路_L_A10011|0|1571
厦禾路_L_A10012|0|1571
厦禾路_L_A10013|0|1571
厦禾路_L_A10014|0|1571
厦禾路_L_A10015|0|1571
厦禾路_L_A10016|0|1571
厦禾路_L_A10017|0|1571
厦禾路_L_A10018|0|92
厦禾路_L_A10019|0|92
厦禾路_L_A10020|0|92
厦禾路_L_A10021|0|92
厦禾路_L_A10022|0|2530
厦禾路_L_A10023|0|493
厦禾路_L_A10024|0|493
厦禾路_L_A10025|0|493
厦禾路_L_A10026|0|3128
厦禾路_L_A10027|0|3128
厦禾路_L_A10028|0|3128
厦禾路_R_1(后埭西路至站西二路 )|0|2729
厦禾路_R_A04001|0|2556
厦禾路_R_A04002|0|820
厦禾路_R_A04003|0|3276
